"subj_idx","stim","stim_PM","stim_noPM","rt","response","trialno","TBdist","TSdist","SBdist","Helpful"
"27","Uad","PM","PM","0.92063","1","29","0.33681","0.16667","0.17014","5"
"27","Uad","PM","PM","0.91644","1","30","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.6127","1","1","0.086806","0.083333","0.17014","5"
"27","Uad","PM","PM","0.57037","1","2","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","0.56292","1","3","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","1.2599","1","4","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.72052","1","5","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.6496","1","6","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.65548","1","7","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.69228","1","8","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","0.66392","1","9","0.086806","0.083333","0.17014","5"
"27","Uad","PM","PM","0.63654","1","10","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","0.58505","1","11","0.086806","0.41667","0.49653","5"
"27","Uad","PM","PM","0.8175","1","13","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","1.1182","0","14","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.53643","1","15","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","0.57763","1","16","0.086806","0.083333","0.17014","5"
"27","Uad","PM","PM","0.62521","1","17","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","0.58548","1","19","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.82512","1","20","0.086806","0.083333","0.17014","5"
"27","Uad","PM","PM","0.55124","1","21","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","0.5844","1","22","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","0.90308","1","23","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","0.60488","1","25","0.086806","0.41667","0.49653","5"
"27","Uad","PM","PM","0.58669","1","26","0.086806","0.41667","0.49653","5"
"27","Uad","PM","PM","1.2963","1","27","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","1.002","0","28","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","1.1676","0","29","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.61544","1","30","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.94162","1","1","0.32986","0.083333","0.24653","5"
"27","Uad","PM","PM","0.74335","1","2","0.32986","0.16667","0.16319","5"
"27","Uad","PM","PM","0.50359","1","3","0.32986","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.68923","1","4","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.61284","1","5","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.8267","1","6","0.32986","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.53692","1","7","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","0.58048","1","9","0.32986","0.41667","0.086806","5"
"27","Uad","PM","PM","0.6516","1","10","0.32986","0.16667","0.16319","5"
"27","Uad","PM","PM","0.54395","1","11","0.32986","0.16667","0.16319","5"
"27","Uad","PM","PM","0.63345","1","12","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.54235","1","13","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","0.74978","1","15","0.32986","0.083333","0.24653","5"
"27","Uad","PM","PM","1.3128","0","16","0.32986","0.41667","0.086806","5"
"27","Uad","PM","PM","1.2265","1","17","0.32986","0.083333","0.24653","5"
"27","Uad","PM","PM","0.56601","1","18","0.32986","0.083333","0.24653","5"
"27","Uad","PM","PM","0.69483","1","19","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.86605","1","20","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.6314","1","21","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","0.78849","0","22","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","0.83524","1","23","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.7682","1","24","0.32986","0.16667","0.16319","5"
"27","Uad","PM","PM","0.68445","1","26","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.78294","1","27","0.32986","0.41667","0.086806","5"
"27","Uad","PM","PM","0.6954","1","28","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.59311","1","29","0.32986","0.41667","0.086806","5"
"27","Con","noPM","noPM","0.92904","1","1","0","0","0.33681","5"
"27","Con","noPM","noPM","0.75342","1","2","0","0","0.24653","5"
"27","Con","noPM","noPM","0.6829","1","3","0","0","0.32986","5"
"27","Con","noPM","noPM","0.59981","1","4","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.67861","1","5","0","0","0.24653","5"
"27","Con","noPM","noPM","0.46493","1","6","0","0","0.33681","5"
"27","Con","noPM","noPM","0.62848","1","7","0","0","0.49653","5"
"27","Con","noPM","noPM","0.63527","1","8","0","0","0.49653","5"
"27","Con","noPM","noPM","0.52863","1","9","0","0","0.17014","5"
"27","Con","noPM","noPM","0.58737","1","10","0","0","0.49653","5"
"27","Con","noPM","noPM","0.49894","1","11","0","0","0.24653","5"
"27","Con","noPM","noPM","0.66855","1","12","0","0","0.16319","5"
"27","Con","noPM","noPM","0.58469","1","13","0","0","0.33681","5"
"27","Con","noPM","noPM","0.56735","1","14","0","0","0.086806","5"
"27","Con","noPM","noPM","0.82333","1","15","0","0","0.24653","5"
"27","Con","noPM","noPM","0.71686","1","16","0","0","0.17014","5"
"27","Con","noPM","noPM","0.79894","1","17","0","0","0.0034722","5"
"27","Con","noPM","noPM","1.1982","0","18","0","0","0.33681","5"
"27","Con","noPM","noPM","0.99617","1","19","0","0","0.16319","5"
"27","Con","noPM","noPM","0.61968","1","20","0","0","0.086806","5"
"27","Con","noPM","noPM","0.71454","1","21","0","0","0.17014","5"
"27","Con","noPM","noPM","0.67459","0","22","0","0","0.16319","5"
"27","Con","noPM","noPM","0.70962","1","23","0","0","0.32986","5"
"27","Con","noPM","noPM","0.6321","1","24","0","0","0.16319","5"
"27","Con","noPM","noPM","1.0382","1","25","0","0","0.086806","5"
"27","Con","noPM","noPM","0.73119","1","26","0","0","0.32986","5"
"27","Con","noPM","noPM","0.49932","1","27","0","0","0.32986","5"
"27","Con","noPM","noPM","0.56725","1","28","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.61721","1","29","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.90324","1","30","0","0","0.49653","5"
"27","Con","noPM","noPM","0.62768","1","1","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.89648","0","2","0","0","0.17014","5"
"27","Con","noPM","noPM","0.81813","1","3","0","0","0.33681","5"
"27","Con","noPM","noPM","0.51219","1","4","0","0","0.24653","5"
"27","Con","noPM","noPM","0.47383","1","5","0","0","0.16319","5"
"27","Con","noPM","noPM","0.68483","1","6","0","0","0.33681","5"
"27","Con","noPM","noPM","0.55839","1","7","0","0","0.086806","5"
"27","Con","noPM","noPM","0.49379","1","8","0","0","0.33681","5"
"27","Con","noPM","noPM","0.60044","1","9","0","0","0.32986","5"
"27","Con","noPM","noPM","1.526","0","10","0","0","0.49653","5"
"27","Con","noPM","noPM","0.60632","1","11","0","0","0.17014","5"
"27","Con","noPM","noPM","0.74891","1","12","0","0","0.16319","5"
"27","Con","noPM","noPM","0.58091","1","13","0","0","0.16319","5"
"27","Con","noPM","noPM","0.52276","0","14","0","0","0.086806","5"
"27","Con","noPM","noPM","0.63704","1","15","0","0","0.49653","5"
"27","Con","noPM","noPM","0.65968","1","16","0","0","0.32986","5"
"27","Con","noPM","noPM","0.62496","1","17","0","0","0.49653","5"
"27","Con","noPM","noPM","0.80548","1","18","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.71516","1","19","0","0","0.086806","5"
"27","Con","noPM","noPM","0.58015","1","20","0","0","0.24653","5"
"27","Con","noPM","noPM","0.4745","1","21","0","0","0.24653","5"
"27","Con","noPM","noPM","0.78923","1","22","0","0","0.16319","5"
"27","Con","noPM","noPM","1.1149","1","23","0","0","0.49653","5"
"27","Con","noPM","noPM","0.72374","1","24","0","0","0.24653","5"
"27","Con","noPM","noPM","1.4606","0","25","0","0","0.17014","5"
"27","Con","noPM","noPM","0.53598","1","26","0","0","0.086806","5"
"27","Con","noPM","noPM","0.52272","1","27","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.45894","1","28","0","0","0.32986","5"
"27","Con","noPM","noPM","0.84661","1","29","0","0","0.17014","5"
"27","Con","noPM","noPM","0.94818","1","30","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.81701","1","1","0","0","0.49653","5"
"27","Con","noPM","noPM","0.82346","1","2","0","0","0.32986","5"
"27","Con","noPM","noPM","0.78208","1","3","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.77448","0","4","0","0","0.16319","5"
"27","Con","noPM","noPM","0.95116","1","5","0","0","0.16319","5"
"27","Con","noPM","noPM","0.78336","1","6","0","0","0.17014","5"
"27","Con","noPM","noPM","0.65393","0","7","0","0","0.32986","5"
"27","Con","noPM","noPM","0.68053","1","8","0","0","0.086806","5"
"27","Con","noPM","noPM","0.65849","1","9","0","0","0.17014","5"
"27","Con","noPM","noPM","0.5504","1","10","0","0","0.17014","5"
"27","Con","noPM","noPM","0.66306","1","11","0","0","0.33681","5"
"27","Con","noPM","noPM","0.59341","0","12","0","0","0.24653","5"
"27","Con","noPM","noPM","0.55899","1","13","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.79112","0","14","0","0","0.086806","5"
"27","Con","noPM","noPM","0.63822","0","15","0","0","0.24653","5"
"27","Con","noPM","noPM","0.77241","1","16","0","0","0.49653","5"
"27","Con","noPM","noPM","0.91471","1","17","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.62076","1","18","0","0","0.32986","5"
"27","Con","noPM","noPM","0.55446","1","19","0","0","0.086806","5"
"27","Con","noPM","noPM","0.6432","1","20","0","0","0.24653","5"
"27","Con","noPM","noPM","0.63171","1","21","0","0","0.49653","5"
"27","Con","noPM","noPM","0.54988","1","22","0","0","0.33681","5"
"27","Con","noPM","noPM","1.0061","0","23","0","0","0.16319","5"
"27","Con","noPM","noPM","0.54769","1","24","0","0","0.33681","5"
"27","Con","noPM","noPM","0.5964","1","25","0","0","0.24653","5"
"27","Con","noPM","noPM","0.53139","1","26","0","0","0.17014","5"
"27","Con","noPM","noPM","0.62773","1","27","0","0","0.33681","5"
"27","Con","noPM","noPM","0.72886","1","28","0","0","0.086806","5"
"27","Con","noPM","noPM","0.72951","1","29","0","0","0.16319","5"
"27","Con","noPM","noPM","0.52863","1","30","0","0","0.32986","5"
"27","Con","noPM","noPM","0.95056","1","1","0","0","0.086806","5"
"27","Con","noPM","noPM","0.85509","1","2","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.83486","0","3","0","0","0.49653","5"
"27","Con","noPM","noPM","0.63142","1","4","0","0","0.24653","5"
"27","Con","noPM","noPM","0.7326","1","5","0","0","0.17014","5"
"27","Con","noPM","noPM","0.49402","1","6","0","0","0.49653","5"
"27","Con","noPM","noPM","0.49648","1","7","0","0","0.32986","5"
"27","Con","noPM","noPM","0.67651","1","8","0","0","0.16319","5"
"27","Con","noPM","noPM","0.75187","1","9","0","0","0.086806","5"
"27","Con","noPM","noPM","0.51134","1","10","0","0","0.086806","5"
"27","Con","noPM","noPM","0.7616","1","11","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.48878","1","12","0","0","0.16319","5"
"27","Con","noPM","noPM","0.58779","1","13","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.63508","1","14","0","0","0.24653","5"
"27","Con","noPM","noPM","0.82526","0","15","0","0","0.33681","5"
"27","Con","noPM","noPM","0.96718","1","16","0","0","0.24653","5"
"27","Con","noPM","noPM","0.47161","1","17","0","0","0.17014","5"
"27","Con","noPM","noPM","0.57113","1","18","0","0","0.16319","5"
"27","Con","noPM","noPM","0.76262","1","19","0","0","0.086806","5"
"27","Con","noPM","noPM","0.78767","1","20","0","0","0.32986","5"
"27","Con","noPM","noPM","0.63465","1","21","0","0","0.17014","5"
"27","Con","noPM","noPM","0.53607","1","22","0","0","0.32986","5"
"27","Con","noPM","noPM","0.86525","1","23","0","0","0.33681","5"
"27","Con","noPM","noPM","0.75826","1","24","0","0","0.17014","5"
"27","Con","noPM","noPM","0.85403","1","25","0","0","0.49653","5"
"27","Con","noPM","noPM","0.70564","1","26","0","0","0.32986","5"
"27","Con","noPM","noPM","0.61111","1","27","0","0","0.24653","5"
"27","Con","noPM","noPM","0.56874","1","28","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.72585","1","29","0","0","0.16319","5"
"27","Con","noPM","noPM","0.71804","1","30","0","0","0.33681","5"
"27","Con","noPM","noPM","0.62647","1","1","0","0","0.49653","5"
"27","Con","noPM","noPM","0.53541","0","2","0","0","0.16319","5"
"27","Con","noPM","noPM","0.63298","1","3","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.48632","1","4","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.50626","1","5","0","0","0.24653","5"
"27","Con","noPM","noPM","0.78055","1","6","0","0","0.086806","5"
"27","Con","noPM","noPM","0.59545","1","7","0","0","0.16319","5"
"27","Con","noPM","noPM","0.50632","1","8","0","0","0.32986","5"
"27","Con","noPM","noPM","0.53206","1","9","0","0","0.17014","5"
"27","Con","noPM","noPM","0.59735","1","10","0","0","0.24653","5"
"27","Con","noPM","noPM","0.54865","1","11","0","0","0.32986","5"
"27","Con","noPM","noPM","0.74957","0","12","0","0","0.33681","5"
"27","Con","noPM","noPM","0.58997","1","13","0","0","0.49653","5"
"27","Con","noPM","noPM","0.51413","1","14","0","0","0.24653","5"
"27","Con","noPM","noPM","0.63623","1","15","0","0","0.086806","5"
"27","Con","noPM","noPM","0.62596","0","16","0","0","0.33681","5"
"27","Con","noPM","noPM","0.74342","1","17","0","0","0.49653","5"
"27","Con","noPM","noPM","0.50375","1","18","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.55265","1","19","0","0","0.33681","5"
"27","Con","noPM","noPM","0.56838","1","20","0","0","0.086806","5"
"27","Con","noPM","noPM","0.56849","1","21","0","0","0.24653","5"
"27","Con","noPM","noPM","0.51205","1","22","0","0","0.086806","5"
"27","Con","noPM","noPM","0.58569","1","23","0","0","0.33681","5"
"27","Con","noPM","noPM","0.87339","1","24","0","0","0.16319","5"
"27","Con","noPM","noPM","0.70754","1","25","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.59769","1","26","0","0","0.16319","5"
"27","Con","noPM","noPM","0.78828","1","27","0","0","0.32986","5"
"27","Con","noPM","noPM","0.60237","1","28","0","0","0.17014","5"
"27","Con","noPM","noPM","0.60113","1","29","0","0","0.49653","5"
"27","Con","noPM","noPM","0.69559","1","30","0","0","0.32986","5"
"27","Con","noPM","noPM","0.6681","1","1","0","0","0.17014","5"
"27","Con","noPM","noPM","0.54463","1","2","0","0","0.24653","5"
"27","Con","noPM","noPM","0.46627","1","3","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.55068","1","4","0","0","0.17014","5"
"27","Con","noPM","noPM","0.61679","1","5","0","0","0.16319","5"
"27","Con","noPM","noPM","0.5671","1","6","0","0","0.33681","5"
"27","Con","noPM","noPM","0.70316","1","7","0","0","0.33681","5"
"27","Con","noPM","noPM","0.54621","1","8","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.73969","1","9","0","0","0.086806","5"
"27","Con","noPM","noPM","0.47635","1","10","0","0","0.49653","5"
"27","Con","noPM","noPM","0.53608","1","11","0","0","0.32986","5"
"27","Con","noPM","noPM","0.65798","1","12","0","0","0.086806","5"
"27","Con","noPM","noPM","0.80496","0","13","0","0","0.24653","5"
"27","Con","noPM","noPM","0.49863","1","14","0","0","0.32986","5"
"27","Con","noPM","noPM","0.72501","1","15","0","0","0.49653","5"
"27","Con","noPM","noPM","0.64692","1","16","0","0","0.17014","5"
"27","Con","noPM","noPM","0.72254","1","17","0","0","0.33681","5"
"27","Con","noPM","noPM","0.71612","1","18","0","0","0.16319","5"
"27","Con","noPM","noPM","0.66062","1","19","0","0","0.49653","5"
"27","Con","noPM","noPM","0.56086","1","20","0","0","0.086806","5"
"27","Con","noPM","noPM","0.9842","1","21","0","0","0.32986","5"
"27","Con","noPM","noPM","0.73456","0","22","0","0","0.086806","5"
"27","Con","noPM","noPM","1.0639","1","23","0","0","0.49653","5"
"27","Con","noPM","noPM","0.57102","1","24","0","0","0.32986","5"
"27","Con","noPM","noPM","0.53853","1","25","0","0","0.24653","5"
"27","Con","noPM","noPM","0.69129","1","26","0","0","0.24653","5"
"27","Con","noPM","noPM","0.77281","1","27","0","0","0.16319","5"
"27","Con","noPM","noPM","0.82777","1","28","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.5527","1","29","0","0","0.33681","5"
"27","Con","noPM","noPM","0.6243","1","30","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.64891","1","1","0","0","0.16319","5"
"27","Con","noPM","noPM","0.58875","0","2","0","0","0.086806","5"
"27","Con","noPM","noPM","0.5709","1","3","0","0","0.16319","5"
"27","Con","noPM","noPM","0.5069","1","4","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.54785","1","5","0","0","0.16319","5"
"27","Con","noPM","noPM","0.70809","1","6","0","0","0.32986","5"
"27","Con","noPM","noPM","0.62978","1","7","0","0","0.086806","5"
"27","Con","noPM","noPM","0.57874","1","8","0","0","0.17014","5"
"27","Con","noPM","noPM","0.60088","1","9","0","0","0.16319","5"
"27","Con","noPM","noPM","0.58352","0","10","0","0","0.33681","5"
"27","Con","noPM","noPM","0.99147","0","11","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.61426","1","12","0","0","0.49653","5"
"27","Con","noPM","noPM","0.54817","1","13","0","0","0.32986","5"
"27","Con","noPM","noPM","0.61212","1","14","0","0","0.33681","5"
"27","Con","noPM","noPM","0.56257","0","15","0","0","0.17014","5"
"27","Con","noPM","noPM","0.52087","1","16","0","0","0.17014","5"
"27","Con","noPM","noPM","0.49828","1","17","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.67791","1","18","0","0","0.24653","5"
"27","Con","noPM","noPM","0.6797","1","19","0","0","0.086806","5"
"27","Con","noPM","noPM","0.73988","1","20","0","0","0.33681","5"
"27","Con","noPM","noPM","0.6606","1","21","0","0","0.33681","5"
"27","Con","noPM","noPM","0.72074","1","22","0","0","0.086806","5"
"27","Con","noPM","noPM","0.55476","1","23","0","0","0.49653","5"
"27","Con","noPM","noPM","0.66671","1","24","0","0","0.24653","5"
"27","Con","noPM","noPM","0.56626","1","25","0","0","0.17014","5"
"27","Con","noPM","noPM","0.4933","1","26","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.60753","1","27","0","0","0.49653","5"
"27","Con","noPM","noPM","0.45409","1","28","0","0","0.24653","5"
"27","Con","noPM","noPM","0.54687","1","29","0","0","0.49653","5"
"27","Con","noPM","noPM","0.62002","0","30","0","0","0.24653","5"
"27","Con","noPM","noPM","0.66372","1","1","0","0","0.17014","5"
"27","Con","noPM","noPM","0.55434","1","2","0","0","0.32986","5"
"27","Con","noPM","noPM","0.69938","1","3","0","0","0.24653","5"
"27","Con","noPM","noPM","0.51697","1","4","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.9518","1","5","0","0","0.33681","5"
"27","Con","noPM","noPM","0.60066","1","6","0","0","0.16319","5"
"27","Con","noPM","noPM","0.60692","0","7","0","0","0.16319","5"
"27","Con","noPM","noPM","1.1097","1","8","0","0","0.086806","5"
"27","Con","noPM","noPM","0.60933","1","9","0","0","0.24653","5"
"27","Con","noPM","noPM","0.54381","1","10","0","0","0.33681","5"
"27","Con","noPM","noPM","0.51067","1","11","0","0","0.086806","5"
"27","Con","noPM","noPM","0.61559","1","12","0","0","0.49653","5"
"27","Con","noPM","noPM","0.54099","1","13","0","0","0.32986","5"
"27","Con","noPM","noPM","0.80624","0","14","0","0","0.49653","5"
"27","Con","noPM","noPM","0.70977","1","15","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.62207","1","16","0","0","0.086806","5"
"27","Con","noPM","noPM","0.53206","1","17","0","0","0.32986","5"
"27","Con","noPM","noPM","1.173","1","18","0","0","0.17014","5"
"27","Con","noPM","noPM","0.52359","1","19","0","0","0.0034722","5"
"27","Con","noPM","noPM","0.83798","1","20","0","0","0.33681","5"
"27","Con","noPM","noPM","1.5237","1","21","0","0","0.17014","5"
"27","Con","noPM","noPM","0.58876","1","22","0","0","0.49653","5"
"27","Con","noPM","noPM","0.55348","1","23","0","0","0.17014","5"
"27","Con","noPM","noPM","0.57768","1","24","0","0","0.33681","5"
